Temps;Déplacement;Charge
(sec);(mm);(N)
7,82000;-38,32471;2195,72745
7,84000;-38,32304;2198,01106
7,86000;-38,32136;2200,06201
7,88000;-38,31969;2202,71461
7,90000;-38,31801;2205,56483
7,92000;-38,31640;2208,32173
7,94000;-38,31472;2210,72901
7,96000;-38,31299;2213,64181
7,98000;-38,31132;2216,89437
8,00000;-38,30964;2220,00182
8,02000;-38,30797;2223,16273
8,04000;-38,30635;2226,02282
8,06000;-38,30474;2228,72365
8,08000;-38,30325;2230,99943
8,10000;-38,30121;2235,40571
8,12000;-38,29960;2241,80613
8,14000;-38,29792;2246,09338
8,16000;-38,29631;2249,45210
8,18000;-38,29470;2252,80914
8,20000;-38,29302;2257,24299
8,22000;-38,29135;2262,30435
8,24000;-38,28968;2267,69745
8,26000;-38,28800;2272,73423
8,28000;-38,28633;2277,89748
8,30000;-38,28477;2283,31722
8,32000;-38,28310;2287,60485
8,34000;-38,28143;2292,07315
8,36000;-38,27975;2297,22466
8,38000;-38,27820;2302,82638
8,40000;-38,27628;2309,20948
8,42000;-38,27467;2315,89787
8,44000;-38,27299;2320,71895
8,46000;-38,27138;2324,41518
8,48000;-38,26970;2327,96688
8,50000;-38,26797;2332,15056
8,52000;-38,26630;2336,66133
8,54000;-38,26468;2341,33974
8,56000;-38,26301;2345,78587
8,58000;-38,26133;2351,02884
8,60000;-38,25966;2355,75475
8,62000;-38,25799;2360,07962
8,64000;-38,25631;2364,36855
8,66000;-38,25488;2368,63364
8,68000;-38,25308;2373,21556
8,70000;-38,25129;2379,07413
8,72000;-38,24967;2384,04255
8,74000;-38,24800;2387,93641
8,76000;-38,24633;2391,96345
8,78000;-38,24471;2395,74183
8,80000;-38,24310;2400,09259
8,82000;-38,24136;2404,55307
8,84000;-38,23969;2408,72297
8,86000;-38,23802;2413,39151
8,88000;-38,23634;2418,35527
8,90000;-38,23467;2422,91633
8,92000;-38,23305;2426,94635
8,94000;-38,23144;2431,10694
8,96000;-38,22983;2435,03973
8,98000;-38,22803;2439,85541
9,00000;-38,22630;2444,88493
9,02000;-38,22463;2449,06526
9,04000;-38,22307;2452,38077
9,06000;-38,22139;2456,04794
9,08000;-38,21972;2459,99210
9,10000;-38,21805;2463,84200
9,12000;-38,21649;2468,21474
9,14000;-38,21458;2473,92636
9,16000;-38,21297;2480,07085
9,18000;-38,21135;2483,97850
9,20000;-38,20968;2487,31468
9,22000;-38,20800;2491,39704
9,24000;-38,20633;2495,09308
9,26000;-38,20465;2498,92529
9,28000;-38,20298;2504,04645
9,30000;-38,20136;2509,24882
9,32000;-38,19969;2514,99955
9,34000;-38,19802;2520,64988
9,36000;-38,19640;2525,28936
9,38000;-38,19467;2530,22611
9,40000;-38,19299;2536,27039
9,42000;-38,19138;2542,73545
9,44000;-38,18971;2548,23789
9,46000;-38,18803;2553,69172
9,48000;-38,18636;2559,22955
9,50000;-38,18468;2564,11005
9,52000;-38,18307;2569,51898
9,54000;-38,18152;2575,64299
9,56000;-38,17972;2582,01566
9,58000;-38,17805;2588,67349
9,60000;-38,17637;2594,65519
9,62000;-38,17476;2599,66590
9,64000;-38,17309;2604,40633
9,66000;-38,17141;2610,08609
9,68000;-38,16980;2615,88115
9,70000;-38,16806;2622,53955
9,72000;-38,16639;2628,95729
9,74000;-38,16471;2635,13047
9,76000;-38,16310;2640,50085
9,78000;-38,16143;2646,48106
9,80000;-38,15981;2652,65480
9,82000;-38,15814;2658,87361
9,84000;-38,15640;2665,30327
9,86000;-38,15473;2671,57312
9,88000;-38,15305;2678,05159
9,90000;-38,15138;2684,00032
9,92000;-38,14977;2689,70560
9,94000;-38,14809;2695,00911
9,96000;-38,14642;2700,81814
9,98000;-38,14474;2707,41303
10,00000;-38,14301;2714,27445
10,02000;-38,14134;2720,37461
10,04000;-38,13972;2726,27436
10,06000;-38,13811;2731,49665
10,08000;-38,13643;2736,62023
10,10000;-38,13476;2743,15458
10,12000;-38,13309;2749,95770
10,14000;-38,13135;2756,77945
10,16000;-38,12974;2763,00441
10,18000;-38,12812;2768,48450
10,20000;-38,12645;2774,09647
10,22000;-38,12478;2779,80417
10,24000;-38,12310;2786,55458
10,26000;-38,12137;2793,03882
10,28000;-38,11969;2799,57149
10,30000;-38,11808;2805,82439
10,32000;-38,11641;2811,50751
10,34000;-38,11479;2817,27500
10,36000;-38,11312;2822,86946
10,38000;-38,11144;2829,12198
10,40000;-38,10971;2836,01079
10,42000;-38,10809;2842,79883
10,44000;-38,10642;2849,32889
10,46000;-38,10475;2855,64084
