Temps;Déplacement;Charge
(sec);(mm);(N)
6,52000;0,41560;2014,24211
6,54000;0,41733;2017,49522
6,56000;0,41894;2021,42261
6,58000;0,42062;2024,89831
6,60000;0,42229;2028,59212
6,62000;0,42391;2032,07936
6,64000;0,42558;2034,97838
6,66000;0,42726;2038,12160
6,68000;0,42893;2042,57499
6,70000;0,43054;2046,21367
6,72000;0,43228;2048,99013
6,74000;0,43395;2052,90765
6,76000;0,43557;2056,86502
6,78000;0,43730;2060,08703
6,80000;0,43897;2063,61003
6,82000;0,44065;2067,21593
6,84000;0,44232;2070,73074
6,86000;0,44400;2074,10399
6,88000;0,44561;2077,46569
6,90000;0,44729;2081,00062
6,92000;0,44896;2084,12800
6,94000;0,45063;2087,55117
6,96000;0,45231;2090,84172
6,98000;0,45392;2094,12631
7,00000;0,45554;2097,30174
7,02000;0,45727;2101,00096
7,04000;0,45894;2105,07158
7,06000;0,46062;2108,90509
7,08000;0,46235;2112,02279
7,10000;0,46403;2115,45154
7,12000;0,46558;2118,90992
7,14000;0,46725;2121,44386
7,16000;0,46893;2124,40006
7,18000;0,47060;2127,27860
7,20000;0,47228;2130,52165
7,22000;0,47401;2133,71534
7,24000;0,47563;2137,39332
7,26000;0,47724;2140,25229
7,28000;0,47891;2142,20919
7,30000;0,48059;2144,86849
7,32000;0,48232;2148,50362
7,34000;0,48400;2151,97057
7,36000;0,48567;2155,26149
7,38000;0,48728;2157,95264
7,40000;0,48902;2160,69389
7,42000;0,49057;2163,98574
7,44000;0,49225;2167,00565
7,46000;0,49398;2169,77205
7,48000;0,49571;2172,60830
7,50000;0,49733;2176,15105
7,52000;0,49906;2178,83084
7,54000;0,50068;2181,42495
7,56000;0,50229;2183,91977
7,58000;0,50397;2186,29036
7,60000;0,50570;2189,62915
7,62000;0,50737;2193,60758
7,64000;0,50905;2196,43302
7,66000;0,51072;2198,93865
7,68000;0,51246;2201,62068
7,70000;0,51407;2204,02256
7,72000;0,51574;2206,87669
7,74000;0,51736;2209,32178
7,76000;0,51903;2211,05982
7,78000;0,52071;2213,52149
7,80000;0,52244;2216,03308
7,82000;0,52411;2218,40385
7,84000;0,52573;2220,64722
7,86000;0,52734;2223,39816
7,88000;0,52896;2225,78328
7,90000;0,53063;2228,09743
7,92000;0,53231;2230,43282
7,94000;0,53404;2232,39176
7,96000;0,53553;2234,87616
7,98000;0,53739;2237,62058
8,00000;0,53900;2240,58386
8,02000;0,54068;2243,70398
8,04000;0,54235;2246,87215
8,06000;0,54408;2249,70486
8,08000;0,54576;2252,73594
8,10000;0,54743;2254,80124
8,12000;0,54905;2257,04275
8,14000;0,55060;2258,99089
8,16000;0,55228;2260,80175
8,18000;0,55407;2263,61547
8,20000;0,55574;2267,82411
8,22000;0,55748;2270,40332
8,24000;0,55909;2272,91770
8,26000;0,56077;2274,76526
8,28000;0,56238;2276,29580
8,30000;0,56399;2278,08245
8,32000;0,56555;2280,20996
8,34000;0,56740;2282,22869
8,36000;0,56914;2285,78560
8,38000;0,57069;2289,21920
8,40000;0,57236;2291,08967
8,42000;0,57398;2292,61927
8,44000;0,57565;2294,23288
8,46000;0,57733;2296,76552
8,48000;0,57906;2299,99516
8,50000;0,58068;2303,61819
8,52000;0,58235;2306,43824
8,54000;0,58402;2309,01092
8,56000;0,58570;2311,20605
8,58000;0,58731;2312,96960
8,60000;0,58887;2314,90638
8,62000;0,59066;2317,00931
8,64000;0,59233;2320,36896
8,66000;0,59401;2323,50286
8,68000;0,59568;2326,41939
8,70000;0,59736;2328,63463
8,72000;0,59903;2330,89887
8,74000;0,60065;2333,46242
8,76000;0,60232;2336,07795
8,78000;0,60399;2339,02391
8,80000;0,60573;2341,23003
8,82000;0,60740;2344,37864
8,84000;0,60908;2347,06644
8,86000;0,61069;2349,35731
8,88000;0,61230;2351,66866
8,90000;0,61398;2354,22235
8,92000;0,61571;2357,28249
8,94000;0,61739;2359,89317
8,96000;0,61906;2362,10264
8,98000;0,62073;2364,76753
9,00000;0,62229;2367,97258
9,02000;0,62390;2370,32287
9,04000;0,62558;2372,18477
9,06000;0,62731;2375,57609
9,08000;0,62905;2379,28126
9,10000;0,63072;2383,00897
9,12000;0,63233;2385,29276
9,14000;0,63395;2387,20607
9,16000;0,63562;2389,87040
9,18000;0,63730;2392,51833
9,20000;0,63897;2394,65106
9,22000;0,64064;2397,50687
9,24000;0,64232;2400,76110
9,26000;0,64399;2403,38091
9,28000;0,64567;2405,62670
9,30000;0,64728;2408,21987
9,32000;0,64890;2410,36471
9,34000;0,65063;2412,50340
9,36000;0,65236;2415,62556
9,38000;0,65404;2418,84775
9,40000;0,65571;2421,64508
9,42000;0,65739;2423,81934
9,44000;0,65906;2426,06159
9,46000;0,66067;2428,21574
9,48000;0,66235;2430,43397
9,50000;0,66402;2433,20726
9,52000;0,66570;2436,11354
9,54000;0,66737;2439,22174
9,56000;0,66898;2441,51540
9,58000;0,67066;2443,62578
9,60000;0,67233;2445,94421
9,62000;0,67389;2449,04384
9,64000;0,67562;2451,52172
9,66000;0,67736;2454,60551
9,68000;0,67903;2457,91879
9,70000;0,68070;2460,86996
9,72000;0,68238;2462,55361
9,74000;0,68399;2465,05700
9,76000;0,68555;2467,61050
9,78000;0,68734;2469,98854
9,80000;0,68901;2472,73855
9,82000;0,69063;2475,30825
9,84000;0,69236;2478,02213
9,86000;0,69398;2481,05731
9,88000;0,69559;2482,99781
9,90000;0,69721;2484,88653
9,92000;0,69900;2487,45233
9,94000;0,70073;2490,54916
9,96000;0,70235;2493,98388
9,98000;0,70408;2496,95759
10,00000;0,70570;2499,98346
10,02000;0,70731;2502,03330
10,04000;0,70898;2504,42438
10,06000;0,71072;2507,40014
10,08000;0,71245;2510,71285
10,10000;0,71413;2513,61206
10,12000;0,71574;2516,19630
10,14000;0,71741;2518,17238
10,16000;0,71909;2520,99056
10,18000;0,72070;2523,79626
10,20000;0,72238;2526,15120
10,22000;0,72399;2528,34037
10,24000;0,72584;2531,04679
10,26000;0,72746;2534,93749
10,28000;0,72907;2537,58393
10,30000;0,73075;2540,15122
10,32000;0,73236;2542,68795
10,34000;0,73410;2545,01551
10,36000;0,73571;2547,75546
10,38000;0,73732;2549,62705
10,40000;0,73900;2551,24271
10,42000;0,74067;2553,48999
10,44000;0,74235;2556,00736
10,46000;0,74402;2558,08253
10,48000;0,74569;2560,48776
10,50000;0,74701;2563,44918
10,52000;0,74898;2566,22192
10,54000;0,75072;2569,71847
10,56000;0,75239;2572,75458
10,58000;0,75407;2575,26692
10,60000;0,75574;2578,03332
10,62000;0,75729;2580,50486
10,64000;0,75897;2582,56346
10,66000;0,76064;2584,64906
10,68000;0,76238;2587,56317
10,70000;0,76405;2590,42159
10,72000;0,76572;2592,68843
10,74000;0,76734;2595,77800
10,76000;0,76901;2598,09587
10,78000;0,77057;2600,23400
10,80000;0,77242;2603,19021
10,82000;0,77409;2607,61287
10,84000;0,77571;2609,89238
10,86000;0,77738;2611,65556
10,88000;0,77900;2613,87359
10,90000;0,78067;2616,20451
10,92000;0,78229;2619,12681
10,94000;0,78396;2621,63971
10,96000;0,78569;2623,85421
10,98000;0,78731;2626,57106
11,00000;0,78898;2628,99194
11,02000;0,79060;2630,97156
11,04000;0,79233;2633,56417
11,06000;0,79394;2635,83716
11,08000;0,79556;2638,26046
11,10000;0,79735;2641,58808
11,12000;0,79897;2645,75463
11,14000;0,80058;2648,52308
11,16000;0,80226;2650,35219
11,18000;0,80393;2652,04553
11,20000;0,80554;2654,68229
11,22000;0,80728;2656,90163
11,24000;0,80889;2659,25769
11,26000;0,81051;2661,73221
11,28000;0,81218;2664,17954
11,30000;0,81385;2665,56926
11,32000;0,81559;2667,61370
11,34000;0,81726;2670,46206
11,36000;0,81894;2672,88052
11,38000;0,82055;2675,56608
11,40000;0,82228;2677,79734
11,42000;0,82396;2680,34413
11,44000;0,82563;2683,15002
11,46000;0,82713;2685,77840
11,48000;0,82892;2688,00613
11,50000;0,83066;2690,92359
11,52000;0,83233;2693,86861
11,54000;0,83394;2696,59460
11,56000;0,83562;2698,95550
11,58000;0,83729;2701,16907
11,60000;0,83903;2703,49570
11,62000;0,84058;2705,52840
11,64000;0,84219;2707,58923
11,66000;0,84393;2710,23810
11,68000;0,84560;2712,98848
11,70000;0,84728;2715,55092
11,72000;0,84895;2717,83434
11,74000;0,85063;2720,14122
11,76000;0,85224;2722,92383
11,78000;0,85391;2725,37936
11,80000;0,85559;2727,25113
11,82000;0,85726;2730,25557
11,84000;0,85894;2732,82882
11,86000;0,86061;2735,25938
11,88000;0,86222;2737,55156
11,90000;0,86390;2739,36931
11,92000;0,86557;2741,67061
11,94000;0,86725;2744,24572
11,96000;0,86904;2747,41780
11,98000;0,87071;2750,39300
12,00000;0,87227;2753,16928
12,02000;0,87394;2754,53851
12,04000;0,87556;2755,99714
12,06000;0,87729;2758,91330
12,08000;0,87897;2762,17666
12,10000;0,88070;2764,69067
12,12000;0,88231;2766,93683
12,14000;0,88393;2768,53666
12,16000;0,88560;2770,30431
12,18000;0,88728;2772,83676
12,20000;0,88901;2775,59943
12,22000;0,89074;2778,99578
12,24000;0,89236;2782,44950
12,26000;0,89403;2785,25837
12,28000;0,89571;2786,88278
12,30000;0,89732;2789,04736
12,32000;0,89899;2791,69753
12,34000;0,90067;2794,28009
